university_id,course_id,degree_id,degree_course_key,snapshot_type,as_of_part_id,support_count,pass_rate,avg_mark,retake_rate,source_level,link_used,link_weight
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20144,55,0.8181818181818182,63.21818181818182,0.10909090909090909,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20151,56,0.8214285714285714,63.142857142857146,0.125,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20152,70,0.7857142857142857,61.77142857142857,0.12857142857142856,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20153,74,0.7837837837837838,61.63513513513514,0.12162162162162163,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20154,74,0.7837837837837838,61.63513513513514,0.12162162162162163,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20161,75,0.7733333333333333,60.986666666666665,0.13333333333333333,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20162,85,0.7647058823529411,61.0,0.15294117647058825,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20163,105,0.780952380952381,63.333333333333336,0.1523809523809524,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20164,109,0.7889908256880734,63.477064220183486,0.1651376146788991,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20171,110,0.7909090909090909,63.36363636363637,0.17272727272727273,1,,
111,1.111,8.111,8.111__1.111,PRE_SEMESTER,20172,125,0.8,63.432,0.184,1,,
